# x_m,y_m,w_tr_right_m,w_tr_left_m
16.207965599170333,-18.24930973595466,2.0,2.0
15.94411915425708,-18.244916871317663,2.0,2.0
15.680279239329664,-18.240700880332934,2.0,2.0
15.416445681803424,-18.236653760530604,2.0,2.0
15.152618309093679,-18.232767509440833,2.0,2.0
14.88879694861582,-18.229034124593767,2.0,2.0
14.624981427785166,-18.22544560351954,2.0,2.0
14.361171574017057,-18.221993943748316,2.0,2.0
14.097367214726829,-18.218671142810223,2.0,2.0
13.8335681773298,-18.215469198235414,2.0,2.0
13.569774289241366,-18.21238010755404,2.0,2.0
13.305985377876842,-18.20939586829624,2.0,2.0
13.042201270651566,-18.206508477992163,2.0,2.0
12.77842179498088,-18.20370993417195,2.0,2.0
12.514646778280099,-18.200992234365756,2.0,2.0
12.250876047964619,-18.198347376103722,2.0,2.0
11.98710943144975,-18.195767356915994,2.0,2.0
11.723346756150837,-18.193244174332712,2.0,2.0
11.459587849483222,-18.190769825884036,2.0,2.0
11.195832538862215,-18.188336309100094,2.0,2.0
10.932080651703215,-18.185935621511046,2.0,2.0
10.668332015421532,-18.18355976064703,2.0,2.0
10.404586457432515,-18.181200724038202,2.0,2.0
10.140843805151492,-18.17885050921469,2.0,2.0
9.877103885993789,-18.176501113706657,2.0,2.0
9.613366527374797,-18.17414453504424,2.0,2.0
9.34963155670983,-18.17177277075759,2.0,2.0
9.085898801414231,-18.169377818376844,2.0,2.0
8.822168088903336,-18.166951675432156,2.0,2.0
8.558439246592464,-18.16448633945367,2.0,2.0
8.294712101897005,-18.16197380797153,2.0,2.0
8.030986482232283,-18.15940607851589,2.0,2.0
7.767262214347632,-18.156775176030017,2.0,2.0
7.5035390522390895,-18.15407612005048,2.0,2.0
7.2398166126332075,-18.15130958025122,2.0,2.0
6.976094497033271,-18.14847685291364,2.0,2.0
6.712372306942474,-18.145579234319158,2.0,2.0
6.448649643864041,-18.142618020749175,2.0,2.0
6.184926109301198,-18.139594508485104,2.0,2.0
5.92120130475714,-18.13650999380836,2.0,2.0
5.657474831735151,-18.133365773000346,2.0,2.0
5.393746291738426,-18.130163142342475,2.0,2.0
5.130015286270186,-18.126903398116156,2.0,2.0
4.866281416833661,-18.123587836602795,2.0,2.0
4.602544284932044,-18.120217754083814,2.0,2.0
4.338803492068617,-18.116794446840608,2.0,2.0
4.075058639746579,-18.113319211154593,2.0,2.0
3.811309329469152,-18.109793343307178,2.0,2.0
3.547555162739532,-18.106218139579777,2.0,2.0
3.2837957410610024,-18.102594896253795,2.0,2.0
3.020030665936758,-18.09892490961064,2.0,2.0
2.7562595388700246,-18.09520947593173,2.0,2.0
2.4924819613640263,-18.091449891498463,2.0,2.0
2.2286975349219578,-18.087647452592257,2.0,2.0
1.9649058610471026,-18.083803455494518,2.0,2.0
1.7011065412426576,-18.079919196486664,2.0,2.0
1.4372991770118455,-18.07599597185009,2.0,2.0
1.1734833698578928,-18.072035077866225,2.0,2.0
0.9096587212839932,-18.068037810816463,2.0,2.0
0.6458248327934308,-18.064005466982213,2.0,2.0
0.3819813058894014,-18.059939342644896,2.0,2.0
0.1181277420751288,-18.05584073408592,2.0,2.0
-0.14573625714616206,-18.05171093758668,2.0,2.0
-0.4096110902712749,-18.0475512494286,2.0,2.0
-0.6734971476780669,-18.043362973474263,2.0,2.0
-0.93738863971466,-18.03915318432791,2.0,2.0
-1.2012625911791928,-18.034945003987172,2.0,2.0
-1.4650930635121682,-18.030764321551416,2.0,2.0
-1.72885411815412,-18.026637026120028,2.0,2.0
-1.992519816545493,-18.022589006792373,2.0,2.0
-2.2560642201268197,-18.01864615266783,2.0,2.0
-2.5194613903386043,-18.014834352845778,2.0,2.0
-2.7826853886213514,-18.0111794964256,2.0,2.0
-3.0457102764155923,-18.007707472506663,2.0,2.0
-3.3085109577783864,-18.004428045231972,2.0,2.0
-3.571100564765558,-18.00061941850439,2.0,2.0
-3.8335453086461477,-17.994544031778677,2.0,2.0
-4.09591531421729,-17.98438943224066,2.0,2.0
-4.358280706276152,-17.968343167076206,2.0,2.0
-4.620711609619812,-17.94459278347117,2.0,2.0
-4.88327814904544,-17.9113258286114,2.0,2.0
-5.145769130614579,-17.866841569886603,2.0,2.0
-5.406607875933079,-17.809981549986546,2.0,2.0
-5.663803990901904,-17.73975161065768,2.0,2.0
-5.915366989949517,-17.65515762997297,2.0,2.0
-6.159306387504461,-17.55520548600534,2.0,2.0
-6.393631697995253,-17.438901056827735,2.0,2.0
-6.616548276025184,-17.305445415576184,2.0,2.0
-6.8301014017045585,-17.15786691190162,2.0,2.0
-7.039817174329534,-17.00266058172624,2.0,2.0
-7.2484365808518705,-16.843202961702374,2.0,2.0
-7.4529489107820535,-16.676461566565067,2.0,2.0
-7.649669415072357,-16.498652840963228,2.0,2.0
-7.834913344675072,-16.305993229545717,2.0,2.0
-8.004983276610798,-16.09473961088696,2.0,2.0
-8.155218563264922,-15.864221860499097,2.0,2.0
-8.27933555883835,-15.618947741033374,2.0,2.0
-8.370894621297976,-15.36392269338949,2.0,2.0
-8.423456108610715,-15.104152158467123,2.0,2.0
-8.430580378743462,-14.844641577166039,2.0,2.0
-8.387447159699082,-14.590035161544685,2.0,2.0
-8.29976581791018,-14.342628303438774,2.0,2.0
-8.177455684540098,-14.10377728833555,2.0,2.0
-8.030447183954772,-13.874835927189142,2.0,2.0
-7.868670740520188,-13.65715803095375,2.0,2.0
-7.699886536273353,-13.451524891448901,2.0,2.0
-7.522855588366639,-13.256388725724959,2.0,2.0
-7.335803224402119,-13.07118855958077,2.0,2.0
-7.138878931196873,-12.897054245820831,2.0,2.0
-6.932323215692208,-12.735195619654426,2.0,2.0
-6.716376584829452,-12.586822516290868,2.0,2.0
-6.491279545549932,-12.453144770939451,2.0,2.0
-6.25727272500331,-12.335371985957025,2.0,2.0
-6.0148472850237145,-12.234228459551762,2.0,2.0
-5.7652726053946655,-12.14893102440705,2.0,2.0
-5.50996872537402,-12.078404674700552,2.0,2.0
-5.250355684219639,-12.021574404609941,2.0,2.0
-4.987853521189351,-11.977365208312879,2.0,2.0
-4.7238822755410705,-11.944702079987035,2.0,2.0
-4.459788046364064,-11.922484356524913,2.0,2.0
-4.196057602544793,-11.9093131866961,2.0,2.0
-3.932623412854477,-11.903597376780272,2.0,2.0
-3.6694087125111783,-11.903742529008335,2.0,2.0
-3.4063367367330506,-11.908154245611192,2.0,2.0
-3.143330720738158,-11.915238128819745,2.0,2.0
-2.8803140541515924,-11.923402871442168,2.0,2.0
-2.6172340217053853,-11.931535445607672,2.0,2.0
-2.35408742272418,-11.939513896881982,2.0,2.0
-2.090877204437949,-11.947339325979883,2.0,2.0
-1.827606314076581,-11.955012833616172,2.0,2.0
-1.564277698869991,-11.96253552050563,2.0,2.0
-1.3008943060480962,-11.96990848736306,2.0,2.0
-1.0374590828407824,-11.977132834903243,2.0,2.0
-0.7739749764780258,-11.984209663840977,2.0,2.0
-0.5104449341897119,-11.991140074891046,2.0,2.0
-0.24687190320575825,-11.997925168768242,2.0,2.0
0.01674116924391965,-12.00456604618736,2.0,2.0
0.28039133592943505,-12.011063807863188,2.0,2.0
0.544075649620813,-12.017419554510514,2.0,2.0
0.807791163088166,-12.023634386844131,2.0,2.0
1.0715349291015783,-12.029709405578828,2.0,2.0
1.335304000431134,-12.0356457114294,2.0,2.0
1.5990954298469457,-12.041444405110632,2.0,2.0
1.8629062701190382,-12.047106587337312,2.0,2.0
2.1267335740175257,-12.052633358824245,2.0,2.0
2.390574394312492,-12.058025820286208,2.0,2.0
2.654425783774019,-12.063285072437996,2.0,2.0
2.9182847951722217,-12.068412215994396,2.0,2.0
3.182148481277124,-12.073408351670205,2.0,2.0
3.44601389485884,-12.078274580180206,2.0,2.0
3.709878088687453,-12.083012002239201,2.0,2.0
3.973738115533048,-12.08762171856197,2.0,2.0
4.237591028165735,-12.092104829863306,2.0,2.0
4.501433879355543,-12.096462436858003,2.0,2.0
4.765263721872582,-12.100695640260847,2.0,2.0
5.029077608486936,-12.104805540786629,2.0,2.0
5.292872591968691,-12.108793239150142,2.0,2.0
5.5566457250881065,-12.112659836066756,2.0,2.0
5.8203948982321965,-12.116409735266519,2.0,2.0
6.084121296339691,-12.12006033204294,2.0,2.0
6.347826914240769,-12.12363221537345,2.0,2.0
6.611513746765615,-12.12714597423549,2.0,2.0
6.875183788744434,-12.130622197606483,2.0,2.0
7.138839035007349,-12.13408147446387,2.0,2.0
7.40248148038457,-12.13754439378508,2.0,2.0
7.666113119706278,-12.141031544547552,2.0,2.0
7.929735947802651,-12.144563515728708,2.0,2.0
8.1933519595039,-12.148160896305988,2.0,2.0
8.456963149640146,-12.151844275256826,2.0,2.0
8.720571513041598,-12.155634241558655,2.0,2.0
8.984179044538436,-12.159551384188902,2.0,2.0
9.247787738960842,-12.163616292125004,2.0,2.0
9.511399591139023,-12.167849554344398,2.0,2.0
9.775016595903104,-12.172271759824511,2.0,2.0
10.038640748083292,-12.17690349754278,2.0,2.0
10.302274042509767,-12.181765356476633,2.0,2.0
10.56591847401274,-12.186877925603511,2.0,2.0
10.82957603742233,-12.19226179390084,2.0,2.0
11.09324872756875,-12.197937550346056,2.0,2.0
11.356938539282176,-12.203925783916588,2.0,2.0
11.620647467392791,-12.210247083589875,2.0,2.0
11.884377506730806,-12.216922038343348,2.0,2.0
12.148130652126339,-12.22397123715444,2.0,2.0
12.411908898409601,-12.231415269000582,2.0,2.0
12.675714240410775,-12.23927472285921,2.0,2.0
12.939548672960035,-12.247570187707755,2.0,2.0
13.203414190887594,-12.256322252523649,2.0,2.0
13.467312789023573,-12.265551506284327,2.0,2.0
13.731246462198186,-12.275278537967225,2.0,2.0
13.995217205241604,-12.285523936549767,2.0,2.0
14.25922409777393,-12.296268886127253,2.0,2.0
14.523243435113452,-12.307186595485314,2.0,2.0
14.78724079474312,-12.317805400476772,2.0,2.0
15.05118169175245,-12.327652793581306,2.0,2.0
15.315031641230918,-12.336256267278587,2.0,2.0
15.578756158268,-12.343143314048293,2.0,2.0
15.842320757953207,-12.347841426370104,2.0,2.0
16.105690955375955,-12.349878096723689,2.0,2.0
16.368832265625755,-12.34878081758873,2.0,2.0
16.63171020379209,-12.344077081444903,2.0,2.0
16.894290284964427,-12.335294380771876,2.0,2.0
17.15653802423228,-12.321960208049333,2.0,2.0
17.41841893668507,-12.303602055756949,2.0,2.0
17.67989853741231,-12.2797474163744,2.0,2.0
17.940942341503465,-12.249923782381357,2.0,2.0
18.20151586404803,-12.213658646257507,2.0,2.0
18.461573610621873,-12.170571226099192,2.0,2.0
18.721024716850167,-12.120658739144645,2.0,2.0
18.979766632887454,-12.06401575997617,2.0,2.0
19.237696808877143,-12.000736863268662,2.0,2.0
19.494712694962644,-11.930916623697021,2.0,2.0
19.75066373021928,-11.854592776303278,2.0,2.0
20.003607570739288,-11.7696817892858,2.0,2.0
20.249316569924492,-11.67139459291167,2.0,2.0
20.48341453116474,-11.554766251163953,2.0,2.0
20.70152552666167,-11.414832175652274,2.0,2.0
20.90116426080064,-11.249072737453167,2.0,2.0
21.086259933335768,-11.063263512449764,2.0,2.0
21.262100823455587,-10.864937633684056,2.0,2.0
21.433975210348585,-10.661628234198043,2.0,2.0
21.605894238860976,-10.459563855412037,2.0,2.0
21.768773017563678,-10.251595449062762,2.0,2.0
21.906516645041886,-10.023746634195055,2.0,2.0
22.01128470172025,-9.774593227982551,2.0,2.0
22.080870555540198,-9.511245154295386,2.0,2.0
22.113173129379902,-9.240972232471854,2.0,2.0
22.106091346117545,-8.971044281850235,2.0,2.0
22.0575241286313,-8.708731121768881,2.0,2.0
21.965604976621304,-8.461125122756052,2.0,2.0
21.834523294144866,-8.230737584573077,2.0,2.0
21.67491587004761,-8.01520259554676,2.0,2.0
21.497732462404823,-7.811917494196684,2.0,2.0
21.31392282929184,-7.6182796190424815,2.0,2.0
21.13127016546501,-7.432795749546559,2.0,2.0
20.940786213175027,-7.259848629502969,2.0,2.0
20.731991408767293,-7.104163678874126,2.0,2.0
20.50676341985729,-6.965586893931936,2.0,2.0
20.269334670072645,-6.843034492070013,2.0,2.0
20.023937583041032,-6.735422690681995,2.0,2.0
19.77455166053633,-6.641672036062775,2.0,2.0
19.522745557243706,-6.560744337525213,2.0,2.0
19.268751826323506,-6.49162427251908,2.0,2.0
19.01278881347657,-6.433296761662859,2.0,2.0
18.755074864403756,-6.384746725575047,2.0,2.0
18.495828324805945,-6.34495908487414,2.0,2.0
18.23526754038397,-6.312918760178629,2.0,2.0
17.973610856838746,-6.287610672107015,2.0,2.0
17.711076619871122,-6.268019741277791,2.0,2.0
17.447883175181957,-6.253130888309449,2.0,2.0
17.184248868472125,-6.241929033820488,2.0,2.0
16.920392045442455,-6.233399098429398,2.0,2.0
16.65651228583497,-6.226600529664586,2.0,2.0
16.392669392843377,-6.221147882004385,2.0,2.0
16.128860094546027,-6.216906205703231,2.0,2.0
15.865080812234215,-6.213741769386122,2.0,2.0
15.601327967199184,-6.21152084167805,2.0,2.0
15.337597980732292,-6.210109691204018,2.0,2.0
15.073887274124791,-6.2093745865890195,2.0,2.0
14.810192268667967,-6.209181796458052,2.0,2.0
14.546509385653106,-6.209397589436112,2.0,2.0
14.282835046371469,-6.209888234148202,2.0,2.0
14.019165672114399,-6.210519999219311,2.0,2.0
13.755497684173148,-6.21115915327444,2.0,2.0
13.49182750383901,-6.211671964938584,2.0,2.0
13.228151552403267,-6.211924702836742,2.0,2.0
12.964466251157177,-6.2117836355939104,2.0,2.0
12.700768021392085,-6.211115031835085,2.0,2.0
12.437053967133483,-6.209811157853214,2.0,2.0
12.1733246059097,-6.207894261870939,2.0,2.0
11.909581519881954,-6.205427132002554,2.0,2.0
11.645826291561825,-6.2024725697055505,2.0,2.0
11.38206050346099,-6.199093376437416,2.0,2.0
11.11828573809104,-6.195352353655639,2.0,2.0
10.854503577963586,-6.191312302817709,2.0,2.0
10.590715605590246,-6.1870360253811105,2.0,2.0
10.32692340348261,-6.182586322803336,2.0,2.0
10.06312855415235,-6.178025996541871,2.0,2.0
9.799332640111054,-6.1734178480542035,2.0,2.0
9.53553724387034,-6.168824678797825,2.0,2.0
9.271743947941827,-6.1643092902302214,2.0,2.0
9.007954334837097,-6.1599344838088825,2.0,2.0
8.744169987067826,-6.155763060991293,2.0,2.0
8.480392487145608,-6.1518578232349475,2.0,2.0
8.216623203655722,-6.148273347877743,2.0,2.0
7.952862023776752,-6.145007261502474,2.0,2.0
7.6891082077964334,-6.14203309068938,2.0,2.0
7.425361013758584,-6.139324275751046,2.0,2.0
7.161619699706939,-6.136854257000057,2.0,2.0
6.897883523685258,-6.134596474748995,2.0,2.0
6.634151743737304,-6.13252436931044,2.0,2.0
6.370423617906813,-6.1306113809969816,2.0,2.0
6.106698404237602,-6.128830950121199,2.0,2.0
5.842975360773407,-6.1271565169956785,2.0,2.0
5.579253745557989,-6.125561521933003,2.0,2.0
5.315532816635108,-6.124019405245752,2.0,2.0
5.051811832048502,-6.122503607246514,2.0,2.0
4.788090049841988,-6.1209875682478705,2.0,2.0
4.524366728059299,-6.119444728562406,2.0,2.0
4.2606411247442,-6.117848528502702,2.0,2.0
3.9969124979404502,-6.116172408381344,2.0,2.0
3.733180105691786,-6.114389808510914,2.0,2.0
3.469443206042024,-6.1124741692039954,2.0,2.0
3.2057010570349016,-6.110398930773175,2.0,2.0
2.941952916714179,-6.108137533531033,2.0,2.0
2.678198043123588,-6.105663417790151,2.0,2.0
2.4144356943069516,-6.102950023863117,2.0,2.0
2.1506651283080016,-6.0999707920625115,2.0,2.0
1.886885603170501,-6.0966991627009195,2.0,2.0
1.623096376938212,-6.093108576090926,2.0,2.0
1.3592967076548665,-6.089172472545109,2.0,2.0
1.0954858533642866,-6.084864292376058,2.0,2.0
0.8316630721102051,-6.080157475896353,2.0,2.0
0.567827621936384,-6.075025463418579,2.0,2.0
0.3039787608865859,-6.069441695255319,2.0,2.0
0.04011574700454325,-6.0633796117191565,2.0,2.0
-0.2237610874282325,-6.056825416530275,2.0,2.0
-0.4876373953329651,-6.049931828299062,2.0,2.0
-0.7514890057335717,-6.042968286922393,2.0,2.0
-1.01529154490625,-6.036206641216297,2.0,2.0
-1.279020639127229,-6.02991873999681,2.0,2.0
-1.542651914672648,-6.024376432079969,2.0,2.0
-1.8061609978187356,-6.019851566281809,2.0,2.0
-2.0695235148416904,-6.016615991418362,2.0,2.0
-2.3327150920177107,-6.014941556305665,2.0,2.0
-2.595711355623024,-6.01510010975975,2.0,2.0
-2.858510748502006,-6.01710204099084,2.0,2.0
-3.12122633920312,-6.01964422040666,2.0,2.0
-3.384007114365856,-6.021011925846211,2.0,2.0
-3.647002073171035,-6.019490291434894,2.0,2.0
-3.910360214799505,-6.013364451298106,2.0,2.0
-4.174230538432028,-6.0009195395612425,2.0,2.0
-4.438731101603541,-5.980442355526055,2.0,2.0
-4.703206746592214,-5.950261310364506,2.0,2.0
-4.966193272139656,-5.908748355277501,2.0,2.0
-5.22618836507667,-5.854277492522065,2.0,2.0
-5.481689712233965,-5.785222724355233,2.0,2.0
-5.731195000442348,-5.699958053034029,2.0,2.0
-5.973201967801466,-5.596857672385258,2.0,2.0
-6.206419277329828,-5.47508391200922,2.0,2.0
-6.430247235190243,-5.336383474692017,2.0,2.0
-6.644227696768343,-5.183031971832794,2.0,2.0
-6.84790251744984,-5.017305014830655,2.0,2.0
-7.040946969502492,-4.841344161291901,2.0,2.0
-7.2243888276784896,-4.655932009709161,2.0,2.0
-7.400042608143368,-4.461060661384767,2.0,2.0
-7.569732571265962,-4.256712426900516,2.0,2.0
-7.733793977802855,-4.042829942035964,2.0,2.0
-7.8852357259576475,-3.8191606296354386,2.0,2.0
-8.014817186563981,-3.5853919732708563,2.0,2.0
-8.113297128849446,-3.3412114404841473,2.0,2.0
-8.171486902245734,-3.086331997727927,2.0,2.0
-8.184745647000685,-2.82267207477285,2.0,2.0
-8.15642643086827,-2.5560267779113075,2.0,2.0
-8.090693641072779,-2.292584664982477,2.0,2.0
-7.991711664838486,-2.038534293825507,2.0,2.0
-7.8636448893897,-1.8000642222796326,2.0,2.0
-7.71091624186272,-1.5822545543659043,2.0,2.0
-7.539809631881864,-1.382239827359187,2.0,2.0
-7.358145768864526,-1.1906862349425253,2.0,2.0
-7.1717786163559145,-1.0007820899743582,2.0,2.0
-6.9795773255505935,-0.8166329885952099,2.0,2.0
-6.779014819662645,-0.6445268355922444,2.0,2.0
-6.567564021906175,-0.49075153575264724,2.0,2.0
-6.342901705402289,-0.36120812534655733,2.0,2.0
-6.105427376564366,-0.25663040850572916,2.0,2.0
-5.857480715173853,-0.17407010775266865,2.0,2.0
-5.601443083436493,-0.11049984026272236,2.0,2.0
-5.339695843558035,-0.06289222321123682,2.0,2.0
-5.0746203577441955,-0.028219873773555483,2.0,2.0
-4.808592773442704,-0.003459285943546192,2.0,2.0
-4.543224768164608,0.013844714799933383,2.0,2.0
-4.278565470616653,0.024985654049976835,2.0,2.0
-4.01447312059403,0.031115144456627643,2.0,2.0
-3.7508059578918975,0.03338479866992936,2.0,2.0
-3.4874222223055047,0.032946229339925054,2.0,2.0
-3.22418015363001,0.030951049116658642,2.0,2.0
-2.9609497582498965,0.028456215861188836,2.0,2.0
-2.697690472432594,0.025799280434741525,2.0,2.0
-2.4344028014776424,0.022987419239589215,2.0,2.0
-2.1710874665071644,0.020026072522168835,2.0,2.0
-1.907745188643192,0.016920680528916338,2.0,2.0
-1.6443766890077893,0.013676683506268031,2.0,2.0
-1.3809826887230185,0.010299521700660185,2.0,2.0
-1.117563908910915,0.006794635358528703,2.0,2.0
-0.8541210706935995,0.003167464726310644,2.0,2.0
-0.5906548951931037,-0.0005765499495581074,2.0,2.0
-0.3271661035314929,-0.004431968422641243,2.0,2.0
-0.06365541683082947,-0.008393350446502489,2.0,2.0
0.19987644378685293,-0.012455255774706011,2.0,2.0
0.46342875719943266,-0.016612244160814627,2.0,2.0
0.7270008022848767,-0.020858875358392495,2.0,2.0
0.9905918579211218,-0.025189709121003337,2.0,2.0
1.2542012029861045,-0.02959930520221086,2.0,2.0
1.5178281163577914,-0.03408222335557928,2.0,2.0
1.7814718769140614,-0.03863302333467132,2.0,2.0
2.0451317635328796,-0.04324626489305119,2.0,2.0
2.308807055092184,-0.0479165077842826,2.0,2.0
2.5724970304699117,-0.05263831176192927,2.0,2.0
2.836200968544029,-0.057406236579555445,2.0,2.0
3.099918148192415,-0.06221484199072379,2.0,2.0
3.363647848293034,-0.06705868774899852,2.0,2.0
3.6273893477238244,-0.07193233360794339,2.0,2.0
3.891141925362724,-0.07683033932112208,2.0,2.0
4.154904860087696,-0.08174726464209886,2.0,2.0
4.418677430776623,-0.08667766932443638,2.0,2.0
4.6824589163074695,-0.09161611312169887,2.0,2.0
4.946248595558172,-0.09655715578745004,2.0,2.0
5.210045747406667,-0.10149535707525363,2.0,2.0
5.473849650730922,-0.10642527673867389,2.0,2.0
5.737659584408816,-0.11134147453127344,2.0,2.0
6.001474827318315,-0.11623851020661656,2.0,2.0
6.265294658337356,-0.12111094351826694,2.0,2.0
6.529118356343874,-0.1259533342197883,2.0,2.0
6.792945200215837,-0.13076024206474487,2.0,2.0
7.056774468831124,-0.13552622680669935,2.0,2.0
7.320605441067701,-0.14024584819921598,2.0,2.0
7.584437395803505,-0.1449136659958584,2.0,2.0
7.848269611916472,-0.1495242399501904,2.0,2.0
8.11210136828457,-0.1540721298157762,2.0,2.0
8.375931943785677,-0.15855189534617847,2.0,2.0
8.639760617297755,-0.16295809629496139,2.0,2.0
8.903586667698749,-0.1672852924156888,2.0,2.0
9.16740937386659,-0.17152804346192427,2.0,2.0
9.431228014679247,-0.17568090918723211,2.0,2.0
9.695041869014599,-0.17973844934517505,2.0,2.0
9.958850215750608,-0.18369522368931723,2.0,2.0
10.222652333765218,-0.18754579197322244,2.0,2.0
10.48644750193636,-0.19128471395045435,2.0,2.0
10.750234999142004,-0.1949065493745771,2.0,2.0
11.014014104260024,-0.19840585799915353,2.0,2.0
11.277784096168393,-0.20177719957774784,2.0,2.0
11.54154425374504,-0.2050151338639237,2.0,2.0
11.805293855867939,-0.20811422061124524,2.0,2.0
12.069032181414965,-0.2110690195732754,2.0,2.0
12.332758509264083,-0.2138740905035783,2.0,2.0
12.596472118293233,-0.21652399315571758,2.0,2.0
12.860172287380347,-0.219013287283257,2.0,2.0
13.123858609582143,-0.22134134554806123,2.0,2.0
13.387532645505338,-0.2235376815380315,2.0,2.0
13.651196715808474,-0.22564345208343814,2.0,2.0
13.914853142780313,-0.2276998389883533,2.0,2.0
14.178504248709604,-0.2297480240568489,2.0,2.0
14.442152355885145,-0.23182918909299735,2.0,2.0
14.705799786595621,-0.23398451590087005,2.0,2.0
14.96944886312983,-0.23625518628453937,2.0,2.0
15.233101907776529,-0.23868238204807735,2.0,2.0
15.496761242824471,-0.24130728499555598,2.0,2.0
15.760429190562439,-0.2441710769310476,2.0,2.0
16.024108073279137,-0.24731493965862358,2.0,2.0
16.287800213263353,-0.2507800549823564,2.0,2.0
16.551507932803844,-0.25460760470631794,2.0,2.0
16.815233554189366,-0.25883877063458033,2.0,2.0
17.078979399708704,-0.26351473457121616,2.0,2.0
17.342747368971462,-0.26866706819415026,2.0,2.0
17.606535818755503,-0.2742467925685005,2.0,2.0
17.870341337758884,-0.2801647293039216,2.0,2.0
18.134160501661402,-0.28633140402380114,2.0,2.0
18.397989886142863,-0.2926573423515269,2.0,2.0
18.66182606688302,-0.299053069910485,2.0,2.0
18.925665619561666,-0.3054291123240633,2.0,2.0
19.18950511985861,-0.311695995215649,2.0,2.0
19.45334114345363,-0.31776424420862953,2.0,2.0
19.71717026602655,-0.32354438492639287,2.0,2.0
19.980989063257102,-0.3289469429923249,2.0,2.0
20.244794110825108,-0.33388244402981365,2.0,2.0
20.50858198441035,-0.33826141366224627,2.0,2.0
20.772349259692614,-0.34199437751301026,2.0,2.0
21.036092512351733,-0.3449918612054932,2.0,2.0
21.29980831806743,-0.34716439036308155,2.0,2.0
21.563493445906804,-0.3484386962341065,2.0,2.0
21.8271472474736,-0.3489579235784018,2.0,2.0
22.090770914419096,-0.34901941095795214,2.0,2.0
22.354365677914263,-0.34892380863639966,2.0,2.0
22.617932769129986,-0.34897176687738674,2.0,2.0
22.881473419237253,-0.3494639359445556,2.0,2.0
23.14498885940701,-0.35070096610154866,2.0,2.0
23.408480320810202,-0.35298350761200803,2.0,2.0
23.67194903461781,-0.3566122107395765,2.0,2.0
23.93539623200072,-0.3618877257478954,2.0,2.0
24.198823144129907,-0.36911070290060755,2.0,2.0
24.46223100217632,-0.378581792461355,2.0,2.0
24.725621037310916,-0.39060164469378006,2.0,2.0
24.98899448070466,-0.40547090986152684,2.0,2.0
25.252352563528444,-0.4234902382282343,2.0,2.0
25.515696516953252,-0.44496028005754623,2.0,2.0
25.7789969691046,-0.47020794216644457,2.0,2.0
26.04200383586534,-0.49974949627636395,2.0,2.0
26.304370207356357,-0.5341842878927139,2.0,2.0
26.56574876017619,-0.5741120173113697,2.0,2.0
26.82579217092349,-0.620132384828218,2.0,2.0
27.084153116196838,-0.672845090739141,2.0,2.0
27.340484272594875,-0.7328498353400289,2.0,2.0
27.594438316716158,-0.8007463189267514,2.0,2.0
27.8456679251593,-0.8771342417951971,2.0,2.0
28.093825774522927,-0.9626133042412491,2.0,2.0
28.338564541405617,-1.05778320656079,2.0,2.0
28.57953690240602,-1.163243649049715,2.0,2.0
28.816395534122684,-1.2795943320038834,2.0,2.0
29.048793113154225,-1.407434955719189,2.0,2.0